appname,appid,metadata_category,metadata_severity,metadata_comment,metadata_link,metadata_reference,oauthsentry_classification
Dynamics 365 Customer Insights - Consent,9e3b502c-b4a1-441d-98fd-28e482bf7e88,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Dynamics 365 Resource Scheduling Optimization,2f6713e6-1e21-4a83-91b4-5bf9a2378f81,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Dynamics 365 Universal Resource Scheduling,b2b4502c-fedd-4748-8828-09e1eae11d6a,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Dynamics 365 Viva Sales,4787c7ff-7cea-43db-8d0d-919f15c6354b,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Dynamics CRM Online Administration,637fcc9f-4a9b-4aaa-8713-a2a3cfda1505,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Dynamics Data Integration,2e49aa60-1bd3-43b6-8ab6-03ada3d9f08b,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Dynamics Lifecycle services,913c6de4-2a4a-4a61-a9ce-945d2b2ce2e0,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Dynamics Provision,39e6ea5b-4aa4-4df2-808b-b6b5fb8ada6f,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
EAPortals-AAD-PROD-PME,d48cb907-3a0f-481e-a0d1-41097337a938,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
EDU Assignments,8f348934-64be-4bb2-bc16-c54c96789f43,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Enterprise Roaming and Backup,60c8bde5-3167-4f92-8fdb-059f6176dc0f,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Euclid,2ca80e7c-4ad1-444f-88f5-58f92b71b7b0,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
EventGrid Data API,823c0a78-5de0-4445-a7f5-c2f42d7dc89b,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Exchange Admin Center,497effe9-df71-4043-a8bb-14cf78c4b63b,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Exchange Office Graph Client for AAD - Interactive,6da466b6-1d13-4a2c-97bd-51a99e8d4d74,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Exchange Office Graph Client for AAD - Noninteractive,765fe668-04e7-42ba-aec0-2c96f1d8b652,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Exchange Online [Community Contributed],1150aefc-07de-4228-b2b2-042a536703c0,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Exchange Online [Community Contributed],34421fbe-f100-4e5b-9c46-2fea25aa7b88,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Exchange Online [Community Contributed],82d8ab62-be52-a567-14ea-1616c4ee06c4,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Exchange Online [Community Contributed],d396de1f-10d4-4023-aae2-5bb3d724ba9a,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Exchange Online [Community Contributed],fe93bfe1-7947-460a-a5e0-7a5906b51360,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Exchange Online | Exchange Online [Community Contributed],a3883eba-fbe9-48bd-9ed3-dca3e0e84250,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Exchange Rbac,789e8929-0390-42a2-8934-0f9dafb8ec89,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Export to data lake | Azure Synapse Link for Dataverse,7f15f9d9-cad0-44f1-bbba-d36650e07765,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Federated Profile Service,7e468355-e4db-46a9-8289-8d414c89c43c,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
FindTime,f5eaa862-7f08-448c-9c4e-f4047d4d4521,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
FindTime [Community Contributed],9758a0e2-7861-440f-b467-1823144e5b65,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Focused Inbox,b669c6ea-1adf-453f-b8bc-6d526592b419,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
GatewayRP,486c78bf-a0f7-45f1-92fd-37215929e116,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Geneva Alert RP,6bccf540-eb86-4037-af03-7fa058c2db75,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Graph Connector Service,56c1da01-2129-48f7-9355-af6d59d42766,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Graph Explorer,de8bc8b5-d9f9-48b1-a8ad-b748da725064,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Groupies Web Service,925eb0d0-da50-4604-a19f-bd8de9147958,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
GroupsRemoteApiRestClient,c35cb2ba-f88b-4d15-aa9d-37bd443522e1,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
HoloLens Camera Roll Upload,6b11041d-54a2-4c4f-96a2-6053efe46d8b,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
HxService,d9b8ec3a-1e4e-4e08-b3c2-5baf00c0fcb0,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Hyper-V Recovery Manager,b8340c3b-9267-498f-b21a-15d5547fd85e,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
IAM Supportability,a57aca87-cbc0-4f3c-8b9e-dc095fdc8978,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
IAMTenantCrawler,66244124-575c-4284-92bc-fdd00e669cea,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
IC3 Gateway,39aaf054-81a5-48c7-a4f8-0293012095b9,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
IC3 Gateway TestClone,55bdc56c-2b15-4538-aa37-d0c008c8c430,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
IC3 Long Running Operations Service,21a8a852-89f4-4947-a374-b26b2db3d365,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
IDML Graph Resolver Service and CAD,d88a361a-d488-4271-a13f-a83df7dd99c2,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Internet resources with Global Secure Access,5dc48733-b5df-475c-a49b-fa307ef00853,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Intune CMDeviceService,14452459-6fa6-4ec0-bc50-1528a1a06bf0,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Intune DeviceActionService,18a4ad1e-427c-4cad-8416-ef674e801d32,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Intune DeviceDirectory ConfidentialClient,7e313d81-57dd-4bdd-906e-337963583de3,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Intune DiagnosticService,7f0d9978-eb2a-4974-88bd-f22a3006fe17,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Intune Grouping and Targeting Client Prod,fd14a986-6fe4-409a-883e-cdec1009cd54,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Intune MAM client resource,6c7e8096-f593-4d72-807f-a5f86dcc9c77,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
IPSubstrate,4c8f074c-e32b-4ba7-b072-0f39d71daf51,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Iris Provider EOP Web Service,61c28d8b-814f-4a57-9c7f-8cd0580aead2,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
IrisSelectionFrontDoor,16aeb910-ce68-41d1-9ac3-9e1673ac9575,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
ISV Portal,c6871074-3ded-4935-a5dc-b8f8d91d7d06,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Jarvis Transaction Service | Microsoft Commerce Accounts Service,bf9fc203-c1ff-4fd4-878b-323642e462ec,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Kaizala Sync Service,d82073ec-4d7c-4851-9c5d-5d97a911d71d,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
KaizalaActionsPlatform,9bb724a5-4639-438c-969b-e184b2b1e264,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Lifecycle Workflows,ce79fdc4-cd1d-4ea5-8139-e74d7dbe0bb7,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
LinkedIn,f03e9017-17a2-4eea-b8d1-c27da31393d2,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
Log Analytics API,ca7f3f0b-7d91-482c-8e09-c5d840d0eac5,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
M365 Admin Services,6b91db1b-f05b-405a-a0b2-e3f60b28d645,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
M365 App Management Service,0517ffae-825d-4aff-999e-3f2336b8a20a,legitimate,info,,https://learn.microsoft.com/en-us/troubleshoot/entra/entra-id/governance/verify-first-party-apps-sign-in - https://github.com/merill/microsoft-info/blob/main/_info/MicrosoftApps.csv,,legitimate
