metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1776441922.993,elite,7652.0022749901,1760025821.5893,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Clifton,North America,,United States,US,,True,"DigitalOcean, LLC",40.8364,-74.1403,False,Digital Ocean,False,New Jersey,success,America/New_York,07014,1776350702,1776441922.993,80,socks5,138.197.108.142:80,True,11386.603832245,24,33806,0.070942950044339,138.197.108.142
True,1776441922.9613,elite,8844.2939370871,1776237529.1586,AS13332 Hype Enterprises,HYPEENT-SJ,Los Angeles,North America,,United States,US,,True,Hype Enterprises,34.0549,-118.243,False,Colocation America Corporation,True,California,success,America/Los_Angeles,90009,1776231861,1776441922.9613,6532,socks5,173.211.68.250:6532,True,14233.348369598,16,138,10.38961038961,173.211.68.250
True,1776441922.8306,elite,6767.3196792603,1776344553.432,AS207713 GLOBAL INTERNET SOLUTIONS LLC,GIR-AS,Moscow,Europe,EU,Russia,RU,,False,GIR SER,55.7558,37.6173,False,,False,Moscow,success,Europe/Moscow,144700,1776352050,1776441922.8306,10002,socks5,185.76.240.103:10002,True,14406.667709351,7,66,9.5890410958904,185.76.240.103
True,1776441922.7505,elite,7397.9748642963,1776086177.6284,AS18779 EGIHosting,EGIHOSTING,San Francisco,North America,,United States,US,,True,EGIHosting,37.7749,-122.419,False,"Ace Data Centers II, L.L.C.",True,California,success,America/Los_Angeles,94119,1776084041,1776441922.7505,5468,socks5,142.111.255.179:5468,True,5700.6418704987,23,223,9.349593495935,142.111.255.179
True,1776441921.3225,elite,18106.394245511,1776086188.3996,AS1887 NAUKOWA I AKADEMICKA SIEC KOMPUTEROWA - PANSTWOWY INSTYTUT BADAWCZY,NASK-ACADEMIC,Warsaw,Europe,EU,Poland,PL,Białołęka,False,WAWPOLIP,52.3029,20.9834,False,,False,Mazovia,success,Europe/Warsaw,03-195,1776084020,1776441921.3225,8080,socks5,148.81.121.5:8080,True,3500.0224113464,21,229,8.4,148.81.121.5
True,1776441921.0029,elite,14937.859773636,1776382778.5425,AS26548 PureVoltage Hosting Inc.,PUREVOLTAGE-INC,Seattle,North America,,United States,US,,False,PureVoltage Hosting Inc.,47.6061,-122.333,False,Fine Group Servers Solutions LLC,True,Washington,success,America/Los_Angeles,98111,1776383847,1776441921.0029,8085,socks5,77.220.192.86:8085,True,2454.4305801392,2,34,5.5555555555556,77.220.192.86
True,1776441920.993,elite,14247.247355325,1746282139.4688,AS213790 Limited Network LTD,LimitedNetwork-AS,Eygelshoven,Europe,EU,The Netherlands,NL,,False,Limited Network LTD,50.8933,6.05805,False,Limited Network LTD,True,Limburg,success,Europe/Amsterdam,6471,1776079960,1776441920.993,36187,socks5,185.93.89.179:36187,True,1706.5496444702,35,285948,0.012238489700437,185.93.89.179
True,1776441920.9912,elite,15377.024094264,1776359250.8561,"AS2914 NTT America, Inc.",NTT-DATA-2914,Little Rock,North America,,United States,US,,False,"NTT America, Inc.",34.7857,-92.4189,False,Eurotelecom SRL,False,Arkansas,success,America/Chicago,72212,1776364061,1776441920.9912,92,socks5,185.252.193.243:92,True,1972.1994400024,9,53,14.516129032258,185.252.193.243
True,1776440581.882,elite,6487.2454304935,1776122451.406,"AS23673 Cogetel Online, Cambodia, ISP",ONLINE-AS,Phnom Penh,Asia,AS,Cambodia,KH,,False,COGETEL Co,11.5583,104.9121,False,,False,Phnom Penh,success,Asia/Phnom_Penh,,1776119841,1776441919.2312,1080,socks5,110.235.252.74:1080,True,28660.593032837,179,176,50.422535211268,110.235.252.74
True,1776441918.7492,elite,16205.535720896,1745399872.4206,AS213790 Limited Network LTD,LimitedNetwork-AS,Eygelshoven,Europe,EU,The Netherlands,NL,,False,Limited Network LTD,50.8933,6.05805,False,Limited Network LTD,True,Limburg,success,Europe/Amsterdam,6471,1775939048,1776441918.7492,6823,socks5,185.93.89.182:6823,True,19169.852733612,27,131722,0.020493514182271,185.93.89.182
True,1776441917.6774,elite,18987.865669387,1757077805.1401,AS25820 IT7 Networks Inc,IT7NET,Vancouver,North America,,Canada,CA,,True,IT7 Networks Inc,49.2643,-123.0961,False,IT7 Networks Inc,True,British Columbia,success,America/Vancouver,V5T,1776343683,1776441917.6774,8888,socks5,69.171.66.18:8888,True,34200.856685638,14,68764,0.02035534618628,69.171.66.18
True,1776441528.8097,elite,1315.7072931096,1776365544.1002,"AS16509 Amazon.com, Inc.",AMAZON-02,Mumbai,Asia,AS,India,IN,,True,Amazon Technologies Inc,19.076,72.8777,False,AWS EC2 (ap-south-1),False,Maharashtra,success,Asia/Kolkata,400001,1776361376,1776441917.6388,1080,socks5,3.6.92.46:1080,True,1089.1861915588,69,10,87.341772151899,3.6.92.46
True,1776441354.9524,elite,1765.3105869326,1776077939.3613,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Pensacola,North America,,United States,US,,False,Cox Communications Inc.,30.4077,-87.219,False,Cox Communications Inc.,True,Florida,success,America/Chicago,32516,1776077704,1776441915.581,4145,socks5,174.64.199.79:4145,True,1089.2362594604,582,424,57.852882703777,174.64.199.79
True,1776441914.5028,elite,18916.973915967,1776089055.2517,AS58890 InfoLink,INFOLINK1-BD,Dhaka,Asia,AS,Bangladesh,BD,Demra,False,InfoLink,23.7331,90.4847,False,InfoLink,True,Dhaka Division,success,Asia/Dhaka,1360,1776084066,1776441914.5028,8080,socks5,103.19.130.50:8080,True,28745.146751404,33,231,12.5,103.19.130.50
True,1776441913.6105,elite,19692.546164989,1776233354.9904,AS131435 Vietnam Esports and Entertainment Joint Stock Company,HOABINH-VN,Hanoi,Asia,AS,Vietnam,VN,,False,Vietnam Esports and Entertainment Joint Stock Company,21.0278,105.834,False,VietNam Esport and Entertainment joint stock company,False,Hanoi,success,Asia/Bangkok,,1776229171,1776441913.6105,1081,socks5,148.222.90.234:1081,True,17178.596496582,20,141,12.422360248447,148.222.90.234
True,1776441727.138,elite,10093.669316985,1776131007.2996,AS150554 PT Jaringan Tiang Indonesia Group,IDNIC-JTIG-AS-ID,Pemalang,Asia,AS,Indonesia,ID,,False,PT Jaringan Tiang Indonesia Group,-7.0362,109.3951,False,PT Jaringan Tiang Indonesia Group,True,Central Java,success,Asia/Jakarta,52315,1776126874,1776441910.3576,1081,socks5,103.167.156.102:1081,True,8266.6001319885,22,193,10.232558139535,103.167.156.102
True,1776441581.2065,elite,17443.945499567,1776138419.5664,AS7552 Viettel Group,VIETEL-AS-AP,Da Nang,Asia,AS,Vietnam,VN,,False,Viettel Corporation,16.0685,108.2215,False,VIETEL,True,Da Nang,success,Asia/Ho_Chi_Minh,550000,1776133800,1776441909.5738,3128,socks5,171.231.194.86:3128,True,23627.225160599,26,193,11.872146118721,171.231.194.86
True,1776441909.5327,elite,7652.7120272319,1775991786.66,AS17995 PT iForte Global Internet,SOLUSINET-AS-ID,Cipete Selatan,Asia,AS,Indonesia,ID,,False,SOLUSINET,-6.27,106.8116,False,,False,Jakarta,success,Asia/Jakarta,12410,1776083219,1776441909.5327,3128,socks5,182.16.161.94:3128,True,16009.948730469,24,878,2.6607538802661,182.16.161.94
True,1776441908.8375,elite,9801.6275230207,1765743712.4785,AS7552 Viettel Group,VIETEL-AS-AP,Hanoi,Asia,AS,Vietnam,VN,,False,Viettel Corporation,21.0184,105.8461,False,VIETEL,True,Hanoi,success,Asia/Bangkok,100000,1776022275,1776441908.8375,11532,socks5,27.79.251.238:11532,True,8304.3079376221,19,13892,0.13658256056358,27.79.251.238
True,1776441908.6701,elite,7975.5452275276,1775923370.8193,AS212317 Hetzner Online GmbH,HETZNER-CLOUD3-AS,Hillsboro,North America,,United States,US,,False,Hetzner Online GmbH,45.526,-122.9874,False,Hetzner Online GmbH,True,Oregon,success,America/Los_Angeles,97129,1776103862,1776441908.6701,29264,socks5,5.78.24.25:29264,True,1665.5485630035,16,987,1.5952143569292,5.78.24.25
True,1776441907.7625,elite,20463.726460934,1764015983.2656,"AS7922 Comcast Cable Communications, LLC",COMCAST-7922,Upper Darby,North America,,United States,US,,False,"Comcast Cable Communications, LLC",39.9561,-75.2719,False,"Comcast Cable Communications, Inc.",False,Pennsylvania,success,America/New_York,19082,1775850253,1776441907.7625,6515,socks5,71.230.236.64:6515,True,25878.926515579,40,14179,0.28131373514312,71.230.236.64
True,1776441907.6986,elite,11528.415100915,1775986699.3189,"AS16509 Amazon.com, Inc.",AMAZON-02,Zaragoza,Europe,EU,Spain,ES,,True,Amazon Technologies Inc.,41.6579,-0.8777,False,Amazon Data Services Spain,True,Aragon,success,Europe/Madrid,50090,1776082762,1776441907.6986,1012,socks5,18.100.126.55:1012,True,12339.025497437,7,841,0.82547169811321,18.100.126.55
True,1776441907.0957,elite,9806.3662648201,1776088154.6847,AS201533 United Networks SE,UNITED_NETWORKS_SE,Hořovice,Europe,EU,Czechia,CZ,,False,Konet,49.8386,13.9107,False,,True,Central Bohemia,success,Europe/Prague,268 01,1776084037,1776441907.0957,8080,socks5,185.71.233.113:8080,True,13463.235855103,12,218,5.2173913043478,185.71.233.113
True,1776441193.1641,elite,11893.512580706,1748337651.3022,AS213790 Limited Network LTD,LimitedNetwork-AS,Eygelshoven,Europe,EU,The Netherlands,NL,,False,Limited Network LTD,50.8933,6.05805,False,Limited Network LTD,True,Limburg,success,Europe/Amsterdam,6471,1776406080,1776441906.9626,10771,socks5,185.93.89.183:10771,True,16343.830347061,23,185262,0.012413309226327,185.93.89.183
True,1776440124.6303,elite,17762.385416031,1776195767.3194,AS138587 Patuakhali Science and Technology University,PSTU-AS-AP,Nalua,Asia,AS,Bangladesh,BD,,False,Patuakhali Science and Technology University,22.4929,90.4125,False,Patuakhali Science and Technology University,False,Khulna Division,success,Asia/Dhaka,,1776193893,1776441905.8221,3128,socks5,103.133.254.4:3128,True,32720.877885818,25,153,14.044943820225,103.133.254.4
True,1776441905.7082,elite,5002.9249986013,1775984731.126,"AS16509 Amazon.com, Inc.",AMAZON-02,Zaragoza,Europe,EU,Spain,ES,,True,Amazon Technologies Inc.,41.6579,-0.8777,False,Amazon Data Services Spain,True,Aragon,success,Europe/Madrid,50090,1776151384,1776441905.7082,56759,socks5,18.100.126.55:56759,True,5516.2417888641,6,863,0.69044879171461,18.100.126.55
True,1776440321.7746,elite,1779.6174729991,1776078373.3988,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Fairfax,North America,,United States,US,,False,Cox Communications Inc.,38.8503,-77.2985,False,Amalga Systems Inc.,True,Virginia,success,America/New_York,22038,1776077701,1776441904.6803,4145,socks5,72.206.74.126:4145,True,1074.987411499,585,423,58.035714285714,72.206.74.126
True,1776441904.5442,elite,17834.505763921,1776238564.239,AS24631 Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,FANAPTELECOM-FCP,Tehran,Asia,AS,Iran,IR,,False,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,35.6824,51.4158,False,Fanaptelecom Network,False,Tehran,success,Asia/Tehran,,1776303605,1776441904.5442,5678,socks5,217.66.206.146:5678,True,16825.623989105,22,218,9.1666666666667,217.66.206.146
True,1776441904.4922,elite,9211.642742157,1757408681.0948,AS4134 CHINANET-BACKBONE,CHINANET-BACKBONE,Nantong,Asia,AS,China,CN,,False,Chinanet,32.0264,120.8647,False,Chinanet JS,False,Jiangsu,success,Asia/Shanghai,,1775982148,1776441904.4922,1080,socks5,114.231.73.93:1080,True,9984.2836856842,29,22694,0.12762399331074,114.231.73.93
True,1776441903.7794,elite,14358.053366343,1775891197.0607,"AS16509 Amazon.com, Inc.",AMAZON-02,Zaragoza,Europe,EU,Spain,ES,,True,Amazon Technologies Inc.,41.6579,-0.8777,False,Amazon Data Services Spain,True,Aragon,success,Europe/Madrid,50090,1776116095,1776441903.7794,5793,socks5,18.100.127.30:5793,True,5820.3513622284,12,1078,1.1009174311927,18.100.127.30
True,1776441902.3459,elite,15133.732500076,1775817210.8535,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Tokyo,Asia,AS,Japan,JP,,True,"Alibaba (US) Technology Co., Ltd.",35.6893,139.6899,False,Alibaba.com Singapore E-Commerce Private Limited,True,Tokyo,success,Asia/Tokyo,102-0082,1776090891,1776441902.3459,95,socks5,8.221.141.88:95,True,18008.574485779,50,1157,4.142502071251,8.221.141.88
True,1776441901.7111,elite,9239.7411786593,1757591003.6313,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1776251686,1776441901.7111,80,socks5,102.177.176.236:80,True,3829.0824890137,13,54056,0.024043352013168,102.177.176.236
True,1776441901.3189,elite,8579.4303967403,1775984953.3013,"AS20473 The Constant Company, LLC",AS-VULTR,Sydney,Oceania,OC,Australia,AU,,True,The Constant Company,-33.8978,151.1899,False,"Vultr Holdings, LLC",False,New South Wales,success,Australia/Sydney,2015,1776091324,1776441901.3189,80,socks5,45.77.237.197:80,True,9516.2184238434,13,856,1.4959723820483,45.77.237.197
True,1776441339.3898,elite,14011.439667808,1760042977.0108,AS30873 Public Telecommunication Corporation,PTC-YemenNet,Sanaa,Asia,AS,Yemen,YE,,False,Public Telecommunication Corporation,15.3545,44.2065,False,AS30873 annoucement YemenNet,False,Amanat Alasimah,success,Asia/Aden,,1776307480,1776441901.3058,1080,socks5,46.35.70.126:1080,True,5399.6319770813,9,19047,0.047229219143577,46.35.70.126
True,1776441901.2823,elite,9093.3464295936,1765275123.8924,AS142058 Fast Network,FASTNETWORK-AS-AP,Azimpur,Asia,AS,Bangladesh,BD,,False,Fast Network,23.7298,90.3854,False,Md Mamun Ahmed Sujon,False,Dhaka Division,success,Asia/Dhaka,1205,1776161790,1776441901.2823,8080,socks5,103.166.39.3:8080,True,10090.466737747,33,20416,0.16137708445401,103.166.39.3
True,1776441272.9544,elite,17632.062477725,1776066262.8617,AS31252 StarNet Solutii SRL,STARNET-AS,Chisinau,Europe,EU,Moldova,MD,,False,SC STARNET SRL,47.0042,28.8574,False,SC Starnet SRL,False,Chișinău Municipality,success,Europe/Chisinau,MD-2000,1776082415,1776441900.3954,12077,socks5,178.168.56.106:12077,True,17993.33190918,28,366,7.1065989847716,178.168.56.106
True,1776441899.6583,elite,18945.28059583,1763727676.2594,"AS16509 Amazon.com, Inc.",AMAZON-02,Hong Kong,Asia,AS,Hong Kong,HK,,True,Amazon Technologies Inc.,22.3964,114.109,False,AWS EC2 (ap-east-1),True,Central and Western,success,Asia/Hong_Kong,,1776167451,1776441899.6583,146,socks5,18.163.3.251:146,True,52582.625865936,38,24915,0.15228629824069,18.163.3.251
True,1776441897.8419,elite,16459.410058128,1776169047.9378,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",ALIBABA-CN-NET,Beijing,Asia,AS,China,CN,,True,"Hangzhou Alibaba Advertising Co., Ltd.",39.911,116.395,False,Alibaba.com LLC,True,Beijing,success,Asia/Shanghai,,1776163427,1776441897.8419,3128,socks5,8.130.54.67:3128,True,26230.235338211,18,173,9.4240837696335,8.130.54.67
True,1776441897.8382,elite,6833.2320792334,1776266045.8435,AS400618 Prime Security Corp.,PRIME-SEC,Singapore,Asia,AS,Singapore,SG,Central Water Catchment,False,Prime Security Corp.,1.35208,103.82,False,Prime Security Corp,True,North West,success,Asia/Singapore,858877,1776263008,1776441897.8382,10818,socks5,23.249.27.167:10818,True,26447.292566299,14,124,10.144927536232,23.249.27.167
True,1776441897.8168,elite,16003.463366452,1756710264.7881,AS7552 Viettel Group,VIETEL-AS-AP,Hanoi,Asia,AS,Vietnam,VN,,False,Viettel Corporation,21.0278,105.834,False,VIETEL,False,Hanoi,success,Asia/Bangkok,,1776079947,1776441897.8168,5101,socks5,171.228.184.67:5101,True,5755.8810710907,34,154687,0.021975038941062,171.228.184.67
True,1776441896.4059,elite,17885.501702627,1775753230.0807,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Dubai,Asia,AS,United Arab Emirates,AE,,True,Alibaba Cloud LLC,25.0734,55.2979,False,ALICLOUD-UAE,True,Dubai,success,Asia/Dubai,,1776088244,1776441896.4059,4600,socks5,47.91.107.57:4600,True,28022.569179535,18,1161,1.5267175572519,47.91.107.57
True,1776441896.4031,elite,15871.025615268,1776343709.7761,AS4766 Korea Telecom,KIXS-AS-KR,Gangdong-gu,Asia,AS,South Korea,KR,,False,Korea Telecom,37.536,127.1426,False,,False,Seoul,success,Asia/Seoul,053,1776345972,1776441896.4031,8785,socks5,218.153.163.156:8785,True,28050.808906555,9,64,12.328767123288,218.153.163.156
True,1776441402.214,elite,7235.2633888476,1776087859.4134,AS23679 PT. Media Antar Nusa,NUSANET-AS-ID,Medan,Asia,AS,Indonesia,ID,,False,PT. Media Antar Nusa,3.5592,98.6908,False,Nusanet MDN,True,North Sumatra,success,Asia/Jakarta,20158,1776083827,1776441895.246,1080,socks5,110.232.86.221:1080,True,2292.7544116974,214,208,50.710900473934,110.232.86.221
True,1776441894.5106,elite,16391.063372294,1762814312.7746,AS26548 PureVoltage Hosting Inc.,PUREVOLTAGE-INC,Denver,North America,,United States,US,Ballpark District,False,PureVoltage Hosting Inc.,39.7526,-105.002,False,DirectBackup LLC,True,Colorado,success,America/Denver,80202,1776079949,1776441894.5106,8085,socks5,140.235.1.47:8085,True,25878.516674042,24,26987,0.088852689644959,140.235.1.47
True,1776441894.1595,elite,15954.443163342,1764486030.9809,AS8781 Ooredoo Q.S.C.,QA-ISP,Doha,Asia,AS,Qatar,QA,,False,Ooredoo-Broadband,25.2925,51.5321,False,,False,Baladīyat ad Dawḩah,success,Asia/Qatar,,1776079952,1776441894.1595,8080,socks5,78.100.217.204:8080,True,21877.047300339,27,17886,0.15072852118573,78.100.217.204
True,1776441890.6043,elite,20562.952881768,1776130228.6448,AS401696 cognetcloud INC,COGNETCLOUD,Hong Kong,Asia,AS,Hong Kong,HK,,False,Vapeline Technology,22.3193,114.169,False,,True,Kowloon,success,Asia/Hong_Kong,999077,1776123627,1776441890.6043,8080,socks5,156.225.22.106:8080,True,19136.947870255,21,192,9.8591549295775,156.225.22.106
True,1776441890.2743,elite,17122.436269124,1758593855.2626,AS213790 Limited Network LTD,LimitedNetwork-AS,Eygelshoven,Europe,EU,The Netherlands,NL,,False,Limited Network LTD,50.8933,6.05805,False,Limited Network LTD,True,Limburg,success,Europe/Amsterdam,6471,1776305578,1776441890.2743,4578,socks5,185.93.89.179:4578,True,15545.71390152,30,52324,0.057302211865378,185.93.89.179
True,1776441889.9559,elite,15972.432801218,1751596643.6627,AS10796 Charter Communications Inc,TWC-10796-MIDWEST,Hamilton,North America,,United States,US,,False,Spectrum,39.4025,-84.522,False,Road Runner Commercial,False,Ohio,success,America/New_York,45011,1776263120,1776441889.9559,17360,socks5,70.62.237.22:17360,True,4477.5214195251,33,179998,0.018330176469608,70.62.237.22
True,1776441889.309,elite,17608.883665454,1761103582.1588,AS8075 Microsoft Corporation,MICROSOFT-CORP-MSN-AS-BLOCK,Zurich,Europe,EU,Switzerland,CH,,True,Microsoft Corporation,47.37204,8.54094,False,Microsoft Azure Cloud (switzerlandnorth),False,Zurich,success,Europe/Zurich,8001,1776048257,1776441889.309,80,socks5,74.242.178.216:80,True,18525.399923325,31,21472,0.1441659303353,74.242.178.216
True,1776441887.7937,elite,16866.279142244,1747467342.6129,AS7552 Viettel Group,VIETEL-AS-AP,Bình Thạnh,Asia,AS,Vietnam,VN,,False,Viettel Group,10.811,106.706,False,VIETTEL,False,Ho Chi Minh,success,Asia/Ho_Chi_Minh,700000,1776079947,1776441887.7937,3838,socks5,171.224.247.211:3838,True,28450.457811356,14,165037,0.0084822267056849,171.224.247.211
True,1776441887.3116,elite,18801.817912322,1776113759.5246,AS36666 GloboTech Communications,GTCOMM,Montreal,North America,,Canada,CA,Côte-Des-Neiges—Notre-Dame-De-Grâce,True,GloboTech Communications,45.5083,-73.6355,False,,True,Quebec,success,America/Toronto,H4X,1776119979,1776441887.3116,5435,socks5,67.43.227.228:5435,True,17448.930263519,26,210,11.016949152542,67.43.227.228
True,1776441887.3096,elite,15924.74615097,1765552460.2876,AS36666 GloboTech Communications,GTCOMM,Montreal,North America,,Canada,CA,Côte-Des-Neiges—Notre-Dame-De-Grâce,True,GloboTech Communications,45.5083,-73.6355,False,,True,Quebec,success,America/Toronto,H4X,1776439969,1776441887.3096,1071,socks5,67.43.236.22:1071,True,1266.5445804596,25,14485,0.17229496898691,67.43.236.22
True,1776441886.9924,elite,16191.282838583,1776345832.9376,AS4766 Korea Telecom,KIXS-AS-KR,Gangdong-gu,Asia,AS,South Korea,KR,,False,Korea Telecom,37.536,127.1426,False,,False,Seoul,success,Asia/Seoul,053,1776361003,1776441886.9924,8233,socks5,218.153.163.156:8233,True,26626.204490662,8,72,10.0,218.153.163.156
